architecture,architecture_id,noise_case,noise_std,noise_std_percent,noise_seed,model_type,projection_failures,resampled_impossible_values,actual_abs_noise_mean_P_percent,actual_abs_noise_mean_I_percent,actual_abs_noise_mean_R_percent,outside_domain_fraction_any,outside_domain_fraction_P,outside_domain_fraction_I,outside_domain_fraction_R,n_total,n_valid,mse_all,rmse_all,mse_O2X,rmse_O2X,mse_O2plus,rmse_O2plus,mse_ne,rmse_ne,phys_rmse_P,phys_rmse_I,phys_rmse_ne
"[30, 30]",30_30,P_only,0.1,10.0,1003,NN,0,0,7.9163999819598905,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,300,300,0.003994336619494372,0.0632007643901114,0.006096278011727194,0.0780786655350051,0.004124101662985701,0.06421916896835166,0.0039793817327544705,0.0630823408946947,0.020936735881193106,0.19738365378446884,0.009296656705436961
"[30, 30]",30_30,P_only,0.1,10.0,1003,NN_projection,0,0,7.9163999819598905,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,300,300,0.0037852118734785886,0.06152407555972368,0.006292277920318296,0.07932387988694385,0.0018127142280617424,0.042575981821465284,0.0013628295206143171,0.03691652097116299,2.3995076339662995e-06,1.9473655176131327e-09,0.010078642707566823
"[30, 30]",30_30,P_only,0.1,10.0,1004,NN,0,0,8.285024627458009,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,300,300,0.004256052960043726,0.06523843161851552,0.0065251682596175345,0.08077851360118936,0.004030452209497355,0.06348584259106399,0.003913743176817857,0.06255991669446066,0.01941980574620549,0.18860019128242858,0.009400769041364483
"[30, 30]",30_30,P_only,0.1,10.0,1004,NN_projection,0,0,8.285024627458009,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,300,300,0.0040394450061640875,0.06355662834169296,0.006672011072062376,0.08168237920177385,0.001776855544233511,0.042152764372381454,0.0013290628466856125,0.036456314222444546,2.3869093585507957e-06,2.103507446858385e-09,0.010136013313417493
"[30, 30]",30_30,P_only,0.1,10.0,1005,NN,0,0,8.214947699377682,0.0,0.0,0.04,0.04,0.0,0.0,300,300,0.0040423511215285195,0.063579486640964,0.005718058776072205,0.075617846941527,0.004164068718320412,0.06452959567764556,0.00403488659596902,0.06352075720557038,0.02083582062982303,0.1967282179019779,0.00936230045755327
"[30, 30]",30_30,P_only,0.1,10.0,1005,NN_projection,0,0,8.214947699377682,0.0,0.0,0.04,0.04,0.0,0.0,300,300,0.0038308913897918575,0.06189419512193254,0.0059127127165330765,0.07689416568591584,0.0018363727379747616,0.04285291983021416,0.0013921880310125757,0.03731203600733382,2.3972955778065446e-06,1.5891040379934722e-09,0.01035532385384391
"[30, 30]",30_30,P_only,0.1,10.0,1006,NN,0,0,7.955842310714158,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.0039254239931495825,0.06265320417304755,0.0054898504429739285,0.07409352497333305,0.004180167530965731,0.06465421510594441,0.004043409637629079,0.06358781044845843,0.02160761281676595,0.19003186816047338,0.00956475688412635
"[30, 30]",30_30,P_only,0.1,10.0,1006,NN_projection,0,0,7.955842310714158,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.003712261049323267,0.06092832715021205,0.005762712246502598,0.07591253023383293,0.0018081988247188921,0.042522921168693155,0.0013667090281025385,0.03696902795723115,2.3775522635755327e-06,1.868717001353349e-09,0.010307043375694876
"[30, 30]",30_30,P_only,0.1,10.0,1007,NN,0,0,8.21728624218056,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.003985908561869084,0.0631340523162349,0.005705050563018856,0.07553178511738523,0.003968992775504406,0.06299994266270728,0.003810155749794861,0.06172645907384337,0.01938795119471903,0.195873390365466,0.009338133299359338
"[30, 30]",30_30,P_only,0.1,10.0,1007,NN_projection,0,0,8.21728624218056,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.0037915734381436155,0.06157575365469444,0.005877303334571519,0.07666357240940132,0.0017962704062203243,0.042382430395392905,0.0013417715189257325,0.036630199547992265,2.427534384275196e-06,2.0698160526526046e-09,0.010200069395700182
"[30, 30]",30_30,P_only,0.1,10.0,1008,NN,0,0,8.415205207131093,0.0,0.0,0.04666666666666667,0.04666666666666667,0.0,0.0,300,300,0.004214298625143433,0.06491762954039089,0.006504290797206589,0.0806491834875381,0.003993495441997911,0.06319410923494302,0.003858101657952734,0.06211361894104009,0.01974460811218497,0.19255936537222837,0.009460491534667916
"[30, 30]",30_30,P_only,0.1,10.0,1008,NN_projection,0,0,8.415205207131093,0.0,0.0,0.04666666666666667,0.04666666666666667,0.0,0.0,300,300,0.0040056447148123404,0.06329016285973943,0.00669941829609835,0.08184997431947276,0.0017633841611420205,0.0419926679450356,0.0013044296098204703,0.036116888152503815,2.4059027139926524e-06,2.313695674480035e-09,0.010101011743049337
"[30, 30]",30_30,P_only,0.1,10.0,1009,NN,0,0,7.9987922281733415,0.0,0.0,0.04666666666666667,0.04666666666666667,0.0,0.0,300,300,0.003922686505557124,0.0626313540134422,0.006044449345363592,0.07774605678337386,0.004200375089384528,0.064810300796899,0.004062559465161464,0.06373821040130845,0.023667629416544447,0.19660568537492487,0.009329601242150853
"[30, 30]",30_30,P_only,0.1,10.0,1009,NN_projection,0,0,7.9987922281733415,0.0,0.0,0.04666666666666667,0.04666666666666667,0.0,0.0,300,300,0.00372258523104381,0.06101299231347214,0.0063937720727279355,0.07996106598043785,0.001822446318571721,0.042690119683267705,0.0013685589608315796,0.036994039531140416,2.3985601348455615e-06,1.5863673064764027e-09,0.01002266430322137
"[30, 30]",30_30,P_only,0.1,10.0,1010,NN,0,0,8.126320656002656,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.0038287608804899466,0.06187698183080641,0.0057634402125967595,0.07591732485142479,0.004227778047838357,0.06502136608714368,0.004073139773673729,0.06382115459370606,0.02070761378060286,0.19652171551696074,0.00951913838143767
"[30, 30]",30_30,P_only,0.1,10.0,1010,NN_projection,0,0,8.126320656002656,0.0,0.0,0.02666666666666667,0.02666666666666667,0.0,0.0,300,300,0.0036200191428143944,0.0601665949079254,0.0059771865938069895,0.0773122667744711,0.0018503209848676654,0.04301535754666774,0.0013923281849858096,0.037313914093616736,2.3995512720990822e-06,1.8458186268234284e-09,0.010375313490611033
"[30, 30]",30_30,P_only,0.1,10.0,1011,NN,0,0,8.254340633431436,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.003964603710436606,0.06296509914576968,0.006140602265374763,0.07836199503186965,0.0042138672817705934,0.06491430721936878,0.004060931706919059,0.06372544002923054,0.022478451270034314,0.19422571848084966,0.009161990162869648
"[30, 30]",30_30,P_only,0.1,10.0,1011,NN_projection,0,0,8.254340633431436,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.003763637006195722,0.061348488214427274,0.006520164809010385,0.08074753747954413,0.0018453712366653962,0.04295778435470568,0.0013983039713601393,0.0373939028634367,2.3853652802216197e-06,1.8414395518051201e-09,0.009941641818680682
"[30, 30]",30_30,P_only,0.1,10.0,1012,NN,0,0,7.9976020953476805,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,300,300,0.004226076726406977,0.06500828198319793,0.006726813762410565,0.08201715529333217,0.003951998324804564,0.0628649212582388,0.003759748900246017,0.061316791340105335,0.020983166994475538,0.1883745500337223,0.009166551547775102
"[30, 30]",30_30,P_only,0.1,10.0,1012,NN_projection,0,0,7.9976020953476805,0.0,0.0,0.043333333333333335,0.043333333333333335,0.0,0.0,300,300,0.004042412728602154,0.0635799711277235,0.007058490128053462,0.08401482088330285,0.0017954451224999053,0.04237269312304689,0.0013232020283615474,0.036375844022669045,2.432878812457176e-06,1.6849050745556423e-09,0.009719928078897301
"[30, 30]",30_30,P_only,0.1,10.0,1013,NN,0,0,7.82678881666927,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.004071061248552392,0.06380486853330546,0.0066912848264859374,0.08180027400006638,0.003938501402530551,0.06275748084914301,0.003790613281349396,0.061567956611774895,0.019689136244864836,0.18876859563729073,0.009461506486288813
"[30, 30]",30_30,P_only,0.1,10.0,1013,NN_projection,0,0,7.82678881666927,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.003872234515029996,0.06222728111552035,0.006852641885653454,0.08278068546257306,0.0017675794025914194,0.04204259034112217,0.0013147462441385255,0.036259429727155464,2.42420048174259e-06,1.7788203733583573e-09,0.010192317714697289
"[30, 30]",30_30,P_only,0.1,10.0,1014,NN,0,0,8.249580739762102,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.00406920411206607,0.0637903136225718,0.0061776620753395345,0.07859810478210995,0.0037247022214648845,0.06103033853310077,0.0035865534323224948,0.05988784043795948,0.019303776446373835,0.1898399947110866,0.009160144420221969
"[30, 30]",30_30,P_only,0.1,10.0,1014,NN_projection,0,0,8.249580739762102,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.00388572938880594,0.062335618941388074,0.006443459751332025,0.0802711638842494,0.001705729328335172,0.04130047612722124,0.0012343865106844425,0.03513383711871566,2.4173106811909363e-06,2.0208439616235542e-09,0.009761331551650888
"[30, 30]",30_30,P_only,0.1,10.0,1015,NN,0,0,7.832981542358909,0.0,0.0,0.02,0.02,0.0,0.0,300,300,0.004116469268308356,0.06415971686586808,0.006369492649882743,0.07980910129730032,0.003926604419499157,0.06266262378403219,0.003770036159031144,0.06140062018441788,0.018863014902880313,0.19119194503650902,0.00929600782007285
"[30, 30]",30_30,P_only,0.1,10.0,1015,NN_projection,0,0,7.832981542358909,0.0,0.0,0.02,0.02,0.0,0.0,300,300,0.0039205298457190224,0.06261413455218416,0.006558542340903534,0.08098482784388403,0.0017682732322229174,0.04205084104061318,0.0013055840466389874,0.03613286657101796,2.4290913333003536e-06,1.891531422473782e-09,0.010040422493022876
"[30, 30]",30_30,P_only,0.1,10.0,1016,NN,0,0,8.051775498178046,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,300,300,0.004057214846732646,0.06369627027332642,0.006781009379761328,0.08234688445691997,0.004095887885638085,0.06399912410055379,0.003946139260129042,0.06281830354386404,0.019116962904976914,0.19228684275941457,0.00955050353537946
"[30, 30]",30_30,P_only,0.1,10.0,1016,NN_projection,0,0,8.051775498178046,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,300,300,0.003838518670954941,0.061955779964059376,0.0068003217885863505,0.08246406361916898,0.0017960149952354443,0.0423794171176934,0.0013452895086216955,0.03667818845883335,2.407802032340784e-06,1.7579384786789147e-09,0.010399082291173912
"[30, 30]",30_30,P_only,0.1,10.0,1017,NN,0,0,8.09897035684872,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,300,300,0.004149705955439907,0.0644182113647989,0.00672714683551478,0.08201918577695574,0.003945388709766705,0.06281232928149301,0.0038095000611092847,0.06172114760039127,0.0175349203465611,0.1883708859758734,0.009296170224638613
"[30, 30]",30_30,P_only,0.1,10.0,1017,NN_projection,0,0,8.09897035684872,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,300,300,0.003931633025849487,0.0627027353936771,0.0066644476204011545,0.08163606813413514,0.0017647146454814245,0.042008506822802265,0.0013170846076277917,0.036291660304094545,2.4081459670697115e-06,1.9346047925520945e-09,0.010124088279867157
"[30, 30]",30_30,P_only,0.1,10.0,1018,NN,0,0,7.978877571106032,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.003916348427021992,0.06258073527070444,0.005754581031527938,0.07585895485391252,0.004001540637879005,0.06325773184266889,0.003873093082168655,0.06223417937250121,0.020613363845781437,0.1933750042287177,0.009638091357832205
"[30, 30]",30_30,P_only,0.1,10.0,1018,NN_projection,0,0,7.978877571106032,0.0,0.0,0.03666666666666667,0.03666666666666667,0.0,0.0,300,300,0.003722477766123093,0.06101211163468359,0.006068980837539639,0.07790366382616186,0.0017779852098143386,0.04216616190518576,0.0013529090093268256,0.03678191144199586,2.4050731655137543e-06,1.8656872513593795e-09,0.01055058556112493
"[30, 30]",30_30,P_only,0.1,10.0,1019,NN,0,0,7.784601206466657,0.0,0.0,0.03,0.03,0.0,0.0,300,300,0.003863982053487273,0.06216093671661708,0.0056977242851640126,0.07548327155843215,0.003959183591428756,0.06292204376392073,0.0038058688082957546,0.06169172398544034,0.01923011943955577,0.1909885334396853,0.009458599014959362
"[30, 30]",30_30,P_only,0.1,10.0,1019,NN_projection,0,0,7.784601206466657,0.0,0.0,0.03,0.03,0.0,0.0,300,300,0.0036528985258560197,0.06043921347813867,0.00574243993058305,0.07577888842272001,0.001749260667963544,0.041824163685165824,0.00130301460351265,0.03609729357600996,2.4104743810427283e-06,1.9514067834402004e-09,0.010205795979694189
"[30, 30]",30_30,I_only,0.1,10.0,1000,NN,0,0,0.0,7.630007795735148,0.0,0.02666666666666667,0.0,0.02666666666666667,0.0,300,300,0.003560955497175211,0.05967374210802613,0.0011596511164764952,0.03405365056020419,0.0046319094205883,0.06805813265575467,0.004533252693236519,0.06732943407779779,0.01791064420088473,0.1895252931114029,0.010768616073221375
"[30, 30]",30_30,I_only,0.1,10.0,1000,NN_projection,0,0,0.0,7.630007795735148,0.0,0.02666666666666667,0.0,0.02666666666666667,0.0,300,300,0.0033700945885838797,0.058052515781694417,0.0009215239346930722,0.03035661270123978,0.0028634955585737395,0.05351163946819178,0.0023748764559451334,0.048732704172302334,2.466473307042101e-06,1.7658293164603132e-09,0.011855655476154971
"[30, 30]",30_30,I_only,0.1,10.0,1001,NN,0,0,0.0,7.632041321250462,0.0,0.023333333333333334,0.0,0.023333333333333334,0.0,300,300,0.003404691939479824,0.05834973812691728,0.0008600687513112219,0.029326928773930998,0.004621565131757381,0.06798209419955656,0.004608782405541833,0.06788801371038804,0.01772833118665825,0.19519646853782413,0.00946403320582735
"[30, 30]",30_30,I_only,0.1,10.0,1001,NN_projection,0,0,0.0,7.632041321250462,0.0,0.023333333333333334,0.0,0.023333333333333334,0.0,300,300,0.0031849675967828388,0.0564355171570425,0.0006989412051452884,0.026437496196600924,0.0023810521638022125,0.048796026106663774,0.0020102211355426825,0.04483548968777616,2.487793640770361e-06,1.7847071939364347e-09,0.010133399836830134
"[30, 30]",30_30,I_only,0.1,10.0,1002,NN,0,0,0.0,7.405725750822173,0.0,0.03,0.0,0.03,0.0,300,300,0.0035051417205789388,0.05920423735324135,0.0008927850795883763,0.02987950935990041,0.005065690397195024,0.07117366364881762,0.005120741115442793,0.07155935379419516,0.0173820252100017,0.18807702448748145,0.009190200455045707
"[30, 30]",30_30,I_only,0.1,10.0,1002,NN_projection,0,0,0.0,7.405725750822173,0.0,0.03,0.0,0.03,0.0,300,300,0.0032692923279349683,0.05717772580240463,0.000703219854682798,0.026518292831228748,0.0028713903996074298,0.0535853562049132,0.002560852575673452,0.05060486711447281,2.4289178064360993e-06,1.57582481093191e-09,0.01007665821791712
"[30, 30]",30_30,I_only,0.1,10.0,1003,NN,0,0,0.0,7.9163999819598905,0.0,0.04666666666666667,0.0,0.04666666666666667,0.0,300,300,0.003459017838264701,0.05881341546165043,0.0008783895128806969,0.029637636762749775,0.004732222106120476,0.0687911484576357,0.004663535388735121,0.06829008265286492,0.01823927502287039,0.19708949523106437,0.010803235196265611
"[30, 30]",30_30,I_only,0.1,10.0,1003,NN_projection,0,0,0.0,7.9163999819598905,0.0,0.04666666666666667,0.0,0.04666666666666667,0.0,300,300,0.0032231399459280953,0.05677270423300351,0.0007112369304835833,0.026669025675558216,0.002520732652310579,0.05020689845340558,0.002078453183775925,0.04559005575535004,2.460382994632114e-06,1.8411480598462133e-09,0.011661667202393441
"[30, 30]",30_30,I_only,0.1,10.0,1004,NN,0,0,0.0,8.285024627458009,0.0,0.04,0.0,0.04,0.0,300,300,0.0032993254461943116,0.05743975492804885,0.000853391428753721,0.029212864097067255,0.0041730009416073525,0.06459876888615876,0.004172227307331086,0.0645927806130924,0.01791216863199968,0.1959678792947258,0.008396983107911081
"[30, 30]",30_30,I_only,0.1,10.0,1004,NN_projection,0,0,0.0,8.285024627458009,0.0,0.04,0.0,0.04,0.0,300,300,0.003085576171645331,0.05554796280373683,0.0006882549833767671,0.02623461422199242,0.0019022870469165214,0.04361521577289881,0.001571700001305461,0.03964467178960448,2.485178930490259e-06,1.5789072476136034e-09,0.008919018507602006
"[30, 30]",30_30,I_only,0.1,10.0,1005,NN,0,0,0.0,8.214947699377682,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,300,300,0.0034261714361576334,0.05853350695249374,0.0008709168100499346,0.02951129970113032,0.004668622653113294,0.06832731996144217,0.004712574077183791,0.06864819063299332,0.017855348370097775,0.19134901284065123,0.008829722393248323
"[30, 30]",30_30,I_only,0.1,10.0,1005,NN_projection,0,0,0.0,8.214947699377682,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,300,300,0.0032226314782583783,0.05676822595658929,0.0006890158043710859,0.02624911054438009,0.0026033630743887287,0.05102316213631539,0.002358375849285792,0.04856311202225195,2.3994890192145434e-06,1.9390908994411134e-09,0.009473413366760459
"[30, 30]",30_30,I_only,0.1,10.0,1006,NN,0,0,0.0,7.955842310714158,0.0,0.03666666666666667,0.0,0.03666666666666667,0.0,300,300,0.003331459404168209,0.057718795934844386,0.0008155301974987999,0.02855748934165607,0.004408187051266806,0.06639417934779228,0.004332632569939348,0.06582273596516136,0.018777607619496216,0.19558314997351112,0.009078326226419443
"[30, 30]",30_30,I_only,0.1,10.0,1006,NN_projection,0,0,0.0,7.955842310714158,0.0,0.03666666666666667,0.0,0.03666666666666667,0.0,300,300,0.0031213986849317034,0.055869479010741664,0.0006163900133172159,0.024827203090908485,0.002094143240889088,0.04576180985154639,0.0017285123170994229,0.04157538114196216,2.5475020408593462e-06,1.7934039326613518e-09,0.009911862013200504
"[30, 30]",30_30,I_only,0.1,10.0,1007,NN,0,0,0.0,8.21728624218056,0.0,0.056666666666666664,0.0,0.056666666666666664,0.0,300,300,0.003560351995451117,0.05966868521637725,0.0008386802337814074,0.028959976411962206,0.0051983625454229895,0.07209967091064279,0.005220762223139747,0.07225484221240641,0.01730236814839865,0.1983684489600866,0.009665454675326148
"[30, 30]",30_30,I_only,0.1,10.0,1007,NN_projection,0,0,0.0,8.21728624218056,0.0,0.056666666666666664,0.0,0.056666666666666664,0.0,300,300,0.003332888858252187,0.057731177523520055,0.0006901370785898097,0.026270460189913112,0.003028403099315662,0.05503092857035634,0.0026748046484412033,0.05171851359466166,2.474008221069103e-06,2.0316119143820677e-09,0.010615317190491332
"[30, 30]",30_30,I_only,0.1,10.0,1008,NN,0,0,0.0,8.415205207131093,0.0,0.043333333333333335,0.0,0.043333333333333335,0.0,300,300,0.003417566227103038,0.05845995404636441,0.000903233705705729,0.030053846770517232,0.004534175884551001,0.06733628950685508,0.004496058975510023,0.06705265822851487,0.01777252902124756,0.1945921930016648,0.008723895883496018
